,set,fighter,opponent,kd_dif,str_dif,td_dif,sub_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif,result,result_pred
0,test,Ciryl Gane,Tai Tuivasa,0.0070431212440949,3.063019729460726,-0.0068029365944702,0.0001258851697796,-1.776059615341257,0.3787170788364745,-2.87005116609334,1.0830527094435254,win,win
1,test,Marvin Vettori,Robert Whittaker,0.0070431212440949,-1.5293763558291231,-0.4015491970891212,0.0001258851697796,1.4881221995019178,-0.1323127728446381,0.5620785980262154,-1.071529169458313,lose,lose
2,validation,Joaquin Buckley,Nassourdine Imavov,0.0070431212440949,-0.1742430847599872,-0.7962954575837721,-1.6945402704032262,1.4881221995019178,-0.1067612802605825,0.5620785980262154,0.0057617699926063,lose,lose
3,train,Alessio Di Chirico,Roman Kopylov,-1.3474497100131326,-0.7388819477054606,-0.0068029365944702,0.0001258851697796,-1.776059615341257,1.0175043934378651,-0.0099430293270437,-1.071529169458313,lose,lose
4,test,Jarno Errens,William Gomis,0.0070431212440949,-0.4377412208012081,-1.191041718078423,0.8474589629562826,-1.776059615341257,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
5,validation,Nathaniel Wood,Charles Jourdain,0.0070431212440949,0.4280383690485176,1.5721821053841334,0.0001258851697796,0.0764319370450979,0.5320260343408082,0.5620785980262154,-1.071529169458313,win,win
6,test,Abus Magomedov,Dustin Stoltzfus,1.3615359525013224,0.2774680055963914,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.6433426245257506,-0.5819646566803028,0.0057617699926063,win,win
7,test,Nasrat Haqparast,John Makdessi,1.3615359525013224,-0.3248134482121134,0.7826895843948315,0.0001258851697796,1.4881221995019178,-0.1323127728446378,-0.5819646566803028,2.1603436488944445,win,win
8,test,Michal Figlak,Fares Ziam,0.0070431212440949,-1.1905930380618392,-0.7962954575837721,0.0001258851697796,-0.0172712135127385,-1.2821299391271417,-0.0099430293270437,-1.071529169458313,lose,lose
9,test,Gabriel Miranda,Benoit Saint Denis,-4.056435372527588,-0.8141671294315237,-0.0068029365944702,0.0001258851697796,-1.776059615341257,-1.2821299391271417,-0.5819646566803028,0.0057617699926063,lose,lose
10,train,Cristian Quinonez,Khalid Taha,0.0070431212440949,0.5033235507745807,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.6433426245257506,-0.0099430293270437,-2.148820108909232,win,win
11,train,Ailin Perez,Stephanie Egger,0.0070431212440949,0.051612460418202,-0.4015491970891212,-0.8472071926167234,1.1834540518514318,-1.2821299391271417,-0.0099430293270437,-1.071529169458313,lose,lose
12,train,Francis Ngannou,Stipe Miocic,0.0070431212440949,-1.830517082733376,-2.3752804995623755,0.8474589629562826,-0.0172712135127385,0.3787170788364745,0.5620785980262154,0.0057617699926063,lose,lose
13,train,Volkan Oezdemir,Daniel Cormier,0.0070431212440949,0.2398254147333598,-0.7962954575837721,-0.8472071926167234,-0.0172712135127385,0.2765111085002519,-0.5819646566803028,0.0057617699926063,lose,lose
14,train,Shane Burgos,Calvin Kattar,-1.3474497100131326,0.1645402330072967,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,1.1341002253794747,0.0057617699926063,lose,lose
15,validation,Francimar Barroso,Gian Villante,0.0070431212440949,0.0139698695551705,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.3020626010843074,-0.0099430293270437,-1.071529169458313,lose,lose
16,test,Rob Font,Thomas Almeida,2.7160287837585497,0.6538939142267068,0.3879433239001806,0.0001258851697796,-1.776059615341257,-0.1067612802605822,-0.0099430293270437,0.0057617699926063,win,win
17,validation,Brandon Davis,Kyle Bochniak,0.0070431212440949,0.2021828238703283,-0.7962954575837721,0.0001258851697796,-0.0172712135127385,-0.8477545651981957,-0.0099430293270437,-1.071529169458313,lose,lose
18,validation,Sabah Homasi,Abdul Razak Alhassan,-1.3474497100131326,-0.1742430847599872,0.3879433239001806,0.0001258851697796,-0.0172712135127385,-1.7165053130560872,-0.5819646566803028,2.1603436488944445,lose,lose
19,test,Alexandre Pantoja,Dustin Ortiz,0.0070431212440949,-0.6259541751163659,-2.3752804995623755,1.6947920407427854,-0.0172712135127385,1.1452618563581431,0.5620785980262154,0.0057617699926063,lose,lose
20,train,Dan Ige,Julio Arce,0.0070431212440949,-1.3788059923769969,0.3879433239001806,0.0001258851697796,-1.776059615341257,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
21,train,Matt Bessette,Enrique Barzola,0.0070431212440949,-0.4377412208012081,-1.9805342390677247,0.0001258851697796,-0.0172712135127385,-1.920917253728532,-1.153986284033562,0.0057617699926063,lose,lose
22,train,Gleison Tibau,Islam Makhachev,-1.3474497100131326,-0.023672721307861,-0.0068029365944702,0.0001258851697796,-0.8293134296146295,-0.336724713517083,-1.153986284033562,2.1603436488944445,lose,lose
23,test,Josh Barnett,Randy Couture,0.0070431212440949,0.9926772319939908,-0.4015491970891212,0.8474589629562826,-0.0172712135127385,-0.6433426245257506,-2.87005116609334,0.0057617699926063,win,win
24,train,Andrei Arlovski,Pedro Rizzo,-1.3474497100131326,0.4280383690485176,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.4389306838533057,-0.0099430293270437,-1.071529169458313,lose,lose
25,validation,Hayato Sakurai,Matt Hughes,1.3615359525013224,-1.1529504471988077,-3.5595192810463283,0.0001258851697796,0.0764319370450979,-1.920917253728532,-0.5819646566803028,0.0057617699926063,lose,lose
26,train,Pat Miletich,Matt Lindland,0.0070431212440949,-0.701239356842429,-0.4015491970891212,0.0001258851697796,-1.776059615341257,-0.2856217283489718,-1.153986284033562,0.0057617699926063,lose,lose
27,train,Evan Tanner,Elvis Sinosic,0.0070431212440949,0.1268976421442652,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.761989467597309,0.5620785980262154,-1.071529169458313,win,win
28,test,Frank Mir,Pete Williams,0.0070431212440949,0.1645402330072967,-0.4015491970891212,0.8474589629562826,1.4881221995019178,1.451879767366811,0.5620785980262154,-3.226111048360151,win,win
29,validation,Kelly Dullanty,Matt Serra,0.0070431212440949,-0.0613153121708925,-0.4015491970891212,-2.5418733481897293,-0.0172712135127385,-1.2821299391271417,-0.5819646566803028,0.0057617699926063,lose,lose
30,train,Jutaro Nakao,Sean Sherk,0.0070431212440949,-0.6259541751163659,-2.7700267600570267,0.0001258851697796,1.4881221995019178,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
31,test,Vitor Belfort,Luke Rockhold,1.3615359525013224,0.1268976421442652,-0.0068029365944702,0.0001258851697796,-0.8293134296146295,1.6562917080392558,0.5620785980262154,0.0057617699926063,win,win
32,validation,Jacare Souza,Chris Camozzi,0.0070431212440949,0.1645402330072967,0.3879433239001806,0.8474589629562826,-0.0172712135127385,-1.920917253728532,-2.2980295387400806,0.0057617699926063,win,win
33,train,Rafael Dos Anjos,Evan Dunham,0.0070431212440949,-0.0613153121708925,-1.191041718078423,0.0001258851697796,-0.8293134296146295,-0.1578642654286935,1.1341002253794747,0.0057617699926063,win,lose
34,train,Rafael Natal,Joao Zeferino,0.0070431212440949,0.5786087325006438,0.3879433239001806,-1.6945402704032262,-0.0172712135127385,1.5285342451189776,0.5620785980262154,0.0057617699926063,win,win
35,test,Hacran Dias,Nik Lentz,-1.3474497100131326,-0.0613153121708925,-1.191041718078423,0.8474589629562826,-0.0172712135127385,0.5575775269248638,-0.5819646566803028,0.0057617699926063,lose,lose
36,test,Mike Rio,Francisco Trinaldo,0.0070431212440949,0.0139698695551705,-0.0068029365944702,-0.8472071926167234,-1.776059615341257,0.8386439453494756,-0.0099430293270437,0.0057617699926063,lose,lose
37,train,Gleison Tibau,John Cholish,0.0070431212440949,0.4656809599115492,0.7826895843948315,0.8474589629562826,1.4881221995019178,0.2765111085002519,-0.0099430293270437,0.0057617699926063,win,win
38,train,Paulo Thiago,Michel Prazeres,0.0070431212440949,0.6162513233636753,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,1.1197103637740875,-0.0099430293270437,2.1603436488944445,win,win
39,train,Iliarde Santos,Iuri Alcantara,0.0070431212440949,-0.5883115842533343,-0.0068029365944702,0.0001258851697796,-1.776059615341257,-1.7165053130560872,-0.0099430293270437,-1.071529169458313,lose,lose
40,test,Fabio Maldonado,Roger Hollett,0.0070431212440949,2.6865938208304105,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,0.6342320046770308,-0.0099430293270437,2.1603436488944445,win,win
41,test,John Lineker,Azamat Gashimov,4.070521615015777,1.1056050045830854,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,1.2730193192784214,0.5620785980262154,-1.071529169458313,win,win
42,train,Jussier Formiga,Chris Cariaso,0.0070431212440949,-0.5883115842533343,1.1774358448894824,-0.8472071926167234,-1.776059615341257,-1.7165053130560872,-0.0099430293270437,0.0057617699926063,win,lose
43,validation,Jeremy Larsen,Lucas Martins,0.0070431212440949,0.5033235507745807,0.7826895843948315,0.0001258851697796,-1.776059615341257,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,win
44,test,Rory MacDonald,Tarec Saffiedine,1.3615359525013224,0.2021828238703283,0.3879433239001806,0.0001258851697796,0.0764319370450979,-0.5155851616054723,0.5620785980262154,0.0057617699926063,win,win
45,train,Raphael Assuncao,Bryan Caraway,0.0070431212440949,1.3691031406243064,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.1487536455799737,2.278143480085993,0.0057617699926063,win,win
46,train,Yosdenis Cedeno,Chad Laprise,0.0070431212440949,-0.6635967659793974,-1.5857879785730735,0.0001258851697796,-0.0172712135127385,-1.2821299391271417,-0.0099430293270437,0.0057617699926063,lose,lose
47,test,Elias Theodorou,Bruno Santos,0.0070431212440949,1.0303198228570225,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,1.2730193192784214,-0.0099430293270437,0.0057617699926063,win,win
48,validation,Li Jingliang,Nordine Taleb,0.0070431212440949,-0.8518097202945553,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
49,train,Roman Salazar,Mitch Gagnon,0.0070431212440949,-0.0613153121708925,-0.4015491970891212,-0.8472071926167234,-1.776059615341257,-1.920917253728532,-1.7260079113868212,0.0057617699926063,lose,lose
50,train,Anthony Njokuani,Daron Cruickshank,0.0070431212440949,-0.0613153121708925,-2.3752804995623755,0.0001258851697796,0.0764319370450979,-0.4900336690214168,-0.0099430293270437,0.0057617699926063,lose,lose
51,train,Olivier Aubin-Mercier,Jake Lindsey,0.0070431212440949,0.2774680055963914,0.3879433239001806,0.8474589629562826,1.5547749492943046,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,win
52,train,Jason Saggo,Paul Felder,1.3615359525013224,-0.8141671294315237,1.9669283658787844,0.0001258851697796,-0.0172712135127385,2.5505939484812026,0.5620785980262154,0.0057617699926063,lose,win
53,validation,Chris Kelades,Paddy Holohan,0.0070431212440949,0.9173920502679276,-0.4015491970891212,0.8474589629562826,-0.0172712135127385,-2.5597045683299227,-0.5819646566803028,0.0057617699926063,win,win
54,validation,Matt Dwyer,Albert Tumenov,-2.70194254127036,-0.1366004938969557,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-1.2821299391271417,-0.5819646566803028,0.0057617699926063,lose,lose
55,train,Andrei Arlovski,Tim Sylvia,0.0070431212440949,-0.0613153121708925,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.1743051381640296,2.278143480085993,0.0057617699926063,lose,win
56,test,Sean Sherk,Nick Diaz,0.0070431212440949,-0.6635967659793974,0.3879433239001806,-2.5418733481897293,-1.776059615341257,0.072099167827807,-0.0099430293270437,0.0057617699926063,win,lose
57,train,Tito Ortiz,Forrest Griffin,0.0070431212440949,0.1268976421442652,1.1774358448894824,0.0001258851697796,-0.0172712135127385,-0.6944456096938619,-0.5819646566803028,0.0057617699926063,win,win
58,train,Evan Tanner,Justin Levens,0.0070431212440949,0.3151105964594229,0.3879433239001806,0.8474589629562826,-0.0172712135127385,1.8096006635435893,-0.0099430293270437,2.1603436488944445,win,win
59,validation,Marcio Cruz,Jeff Monson,0.0070431212440949,0.3151105964594229,-0.7962954575837721,0.0001258851697796,-0.0172712135127385,1.2730193192784214,0.5620785980262154,0.0057617699926063,lose,win
60,validation,Karo Parisyan,Nick Thompson,0.0070431212440949,0.6162513233636753,0.3879433239001806,0.0001258851697796,-0.0172712135127385,-0.5155851616054723,1.1341002253794747,0.0057617699926063,win,win
61,train,Scott Smith,David Terrell,0.0070431212440949,-0.2495282664860503,-0.4015491970891212,-1.6945402704032262,-1.776059615341257,-1.2821299391271417,-0.0099430293270437,-1.071529169458313,lose,lose
62,train,Jason Lambert,Terry Martin,0.0070431212440949,0.6162513233636753,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,2.5505939484812026,0.5620785980262154,-1.071529169458313,win,win
63,train,Thiago Alves,Derrick Noble,1.3615359525013224,-0.2495282664860503,-0.0068029365944702,0.0001258851697796,-1.776059615341257,1.2730193192784214,0.5620785980262154,0.0057617699926063,win,win
64,test,Cody Garbrandt,TJ Dillashaw,-2.70194254127036,-1.040022674609713,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.1743051381640293,-1.7260079113868212,1.0830527094435254,lose,lose
65,train,Demetrious Johnson,Henry Cejudo,0.0070431212440949,1.143247595446117,-0.7962954575837721,0.0001258851697796,-0.0172712135127385,0.4809230491726969,6.282294871558808,0.0057617699926063,lose,win
66,train,Renato Moicano,Cub Swanson,1.3615359525013224,-0.0989579030339241,0.3879433239001806,0.8474589629562826,-0.0172712135127385,0.3276140936683632,0.5620785980262154,-2.148820108909232,win,win
67,train,JJ Aldrich,Polyana Viana,0.0070431212440949,-0.2118856756230187,-0.4015491970891212,0.0001258851697796,1.4881221995019178,-0.8477545651981956,0.5620785980262154,0.0057617699926063,win,lose
68,test,Kevin Holland,Thiago Santos,0.0070431212440949,-1.4164485832400284,-1.191041718078423,0.0001258851697796,-0.0172712135127385,-1.6398508353039205,-0.0099430293270437,-1.071529169458313,lose,lose
69,train,Brett Johns,Pedro Munhoz,-4.056435372527588,-1.6423041284182176,-0.0068029365944702,-0.8472071926167234,-0.0172712135127385,0.3276140936683632,-0.0099430293270437,0.0057617699926063,lose,lose
70,test,Montel Jackson,Ricky Simon,0.0070431212440949,0.6538939142267068,-1.9805342390677247,0.0001258851697796,1.4881221995019178,-2.5597045683299227,-0.5819646566803028,0.0057617699926063,lose,lose
71,validation,Kyung Ho Kang,Ricardo Ramos,0.0070431212440949,0.4280383690485176,-0.0068029365944702,-0.8472071926167234,-0.0172712135127385,-0.6433426245257506,0.5620785980262154,0.0057617699926063,lose,win
72,train,Sheymon Moraes,Matt Sayles,0.0070431212440949,-0.1366004938969557,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,1.0830527094435254,win,lose
73,test,Jose Torres,Alex Perez,-1.3474497100131326,-2.0563726279115646,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.5819646566803028,0.0057617699926063,lose,lose
74,train,Zhang Weili,Danielle Taylor,0.0070431212440949,1.6326012766655271,0.3879433239001806,-0.8472071926167234,1.1834540518514318,-1.2821299391271417,-0.0099430293270437,-1.071529169458313,win,win
75,validation,Marlon Vera,Wulijiburen,1.3615359525013224,0.5409661416376123,-0.4015491970891212,0.0001258851697796,1.1834540518514318,1.2730193192784214,-0.0099430293270437,1.0830527094435254,win,win
76,test,Colby Covington,Robbie Lawler,0.0070431212440949,3.815871546721357,3.940659668352039,0.0001258851697796,-1.776059615341257,0.6342320046770308,3.4221867347925112,-2.148820108909232,win,win
77,train,Jim Miller,Clay Guida,0.0070431212440949,0.0139698695551705,-0.0068029365944702,0.8474589629562826,1.4881221995019178,0.123202152995918,-0.0099430293270437,0.0057617699926063,win,win
78,validation,Joaquim Silva,Nasrat Haqparast,-1.3474497100131326,-0.2118856756230187,-0.0068029365944702,0.0001258851697796,-0.8293134296146295,0.3276140936683632,-0.5819646566803028,0.0057617699926063,lose,lose
79,validation,Trevin Giles,Gerald Meerschaert,0.0070431212440949,0.0892550512812336,-0.0068029365944702,-0.8472071926167234,-1.776059615341257,0.2509596159161966,-0.0099430293270437,-1.071529169458313,lose,lose
80,train,Scott Holtzman,Dong Hyun Ma,1.3615359525013224,1.0679624137200538,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.3020626010843076,-0.0099430293270437,0.0057617699926063,win,win
81,train,Darko Stosic,Kennedy Nzechukwu,0.0070431212440949,0.390395778185486,1.5721821053841334,0.0001258851697796,-1.776059615341257,1.2730193192784214,-0.0099430293270437,0.0057617699926063,lose,win
82,test,Salim Touahri,Mickey Gall,0.0070431212440949,-0.0613153121708925,-0.4015491970891212,0.0001258851697796,0.0764319370450979,-1.7165053130560872,-0.0099430293270437,1.0830527094435254,lose,lose
83,train,Antonina Shevchenko,Lucie Pudilova,0.0070431212440949,0.390395778185486,-0.4015491970891212,2.542125118529289,1.4881221995019178,0.2509596159161962,-0.0099430293270437,-1.071529169458313,win,win
84,test,Jordan Espinosa,Matt Schnell,0.0070431212440949,0.0892550512812336,-0.0068029365944702,-0.8472071926167234,-0.0172712135127385,1.0175043934378651,-1.153986284033562,0.0057617699926063,lose,lose
85,test,Lauren Murphy,Mara Romero Borella,1.3615359525013224,0.0892550512812336,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,-0.8733060577822513,-0.5819646566803028,1.0830527094435254,win,win
86,train,Cole Williams,Claudio Silva,0.0070431212440949,-1.115307856335776,-0.4015491970891212,-0.8472071926167234,-1.776059615341257,-2.5597045683299227,-2.2980295387400806,0.0057617699926063,lose,lose
87,test,Hannah Goldy,Miranda Granger,0.0070431212440949,-0.2118856756230187,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
88,train,Holly Holm,Cristiane Justino,0.0070431212440949,-2.7715818543091646,-0.0068029365944702,0.0001258851697796,1.4881221995019178,-1.1032694910387522,-1.153986284033562,0.0057617699926063,lose,lose
89,train,Khabib Nurmagomedov,Edson Barboza,0.0070431212440949,2.42309568478919,1.5721821053841334,0.0001258851697796,-0.0172712135127385,0.6086805120929751,2.850165107439252,0.0057617699926063,win,win
90,train,Marc Diakiese,Dan Hooker,0.0070431212440949,0.2774680055963914,-0.7962954575837721,-0.8472071926167234,0.0764319370450979,0.4553715565886415,-0.5819646566803028,1.0830527094435254,lose,lose
91,test,Cynthia Calvillo,Carla Esparza,0.0070431212440949,-0.362456039075145,-0.4015491970891212,-0.8472071926167234,-0.0172712135127385,1.0175043934378651,1.1341002253794747,0.0057617699926063,lose,lose
92,train,Neil Magny,Carlos Condit,0.0070431212440949,-0.1742430847599872,2.361674626373435,0.0001258851697796,-0.0172712135127385,0.4298200640045856,-0.0099430293270437,-1.071529169458313,win,win
93,train,Ricky Glenn,Myles Jury,0.0070431212440949,-1.0023800837466814,-0.7962954575837721,0.0001258851697796,1.4881221995019178,-0.2856217283489718,0.5620785980262154,0.0057617699926063,lose,lose
94,validation,Louis Smolka,Matheus Nicolau,-4.056435372527588,-1.4164485832400284,-1.191041718078423,-1.6945402704032262,-0.0172712135127385,-1.1288209836228074,-1.153986284033562,3.2376345883453634,lose,lose
95,test,Mark De La Rosa,Tim Elliott,0.0070431212440949,-0.362456039075145,-0.4015491970891212,-1.6945402704032262,-1.776059615341257,-0.8477545651981957,-0.0099430293270437,-1.071529169458313,lose,lose
96,train,Carlos Condit,Martin Kampmann,0.0070431212440949,0.3527531873224545,-0.7962954575837721,-2.5418733481897293,-0.0172712135127385,-2.125329194400977,-0.5819646566803028,0.0057617699926063,lose,lose
97,train,Ryan Bader,Carmelo Marrero,0.0070431212440949,0.5786087325006438,1.9669283658787844,1.6947920407427854,-0.0172712135127385,1.707394693207367,0.5620785980262154,-2.148820108909232,win,win
98,train,Rafael Dos Anjos,Tyson Griffin,0.0070431212440949,-1.604661537555186,-0.4015491970891212,2.542125118529289,1.4881221995019178,-1.8187112833923087,-0.0099430293270437,0.0057617699926063,lose,lose
99,test,Cole Miller,Junie Browning,0.0070431212440949,0.0892550512812336,-0.0068029365944702,0.8474589629562826,-0.0172712135127385,-0.6433426245257506,-0.0099430293270437,0.0057617699926063,win,win
100,test,Gleison Tibau,Jeremy Stephens,0.0070431212440949,-0.5883115842533343,1.9669283658787844,2.542125118529289,1.4881221995019178,0.1743051381640293,0.5620785980262154,-1.071529169458313,win,win
101,validation,Ricardo Almeida,Matt Horwich,0.0070431212440949,0.6162513233636753,3.545913407857388,-1.6945402704032262,-0.0172712135127385,1.0175043934378651,-0.0099430293270437,0.0057617699926063,win,win
102,train,Brock Larson,Jesse Sanders,0.0070431212440949,0.5033235507745807,0.3879433239001806,0.8474589629562826,1.4881221995019178,1.2730193192784214,0.5620785980262154,0.0057617699926063,win,win
103,train,Tim Credeur,Nick Catone,0.0070431212440949,-0.362456039075145,-1.191041718078423,5.9314574296753,-1.776059615341257,-0.0045553099243599,0.5620785980262154,0.0057617699926063,win,win
104,test,Nissen Osterneck,Jorge Rivera,-1.3474497100131326,0.2398254147333598,-1.191041718078423,0.8474589629562826,-0.0172712135127385,-1.1288209836228076,-0.0099430293270437,-1.071529169458313,lose,lose
105,validation,Rob Kimmons,Joe Vedepo,0.0070431212440949,0.1268976421442652,-0.4015491970891212,1.6947920407427854,-0.0172712135127385,1.2730193192784214,-0.0099430293270437,0.0057617699926063,win,win
106,train,Aaron Simpson,Tim McKenzie,1.3615359525013224,0.5786087325006438,0.3879433239001806,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,win
107,train,BJ Penn,Frankie Edgar,0.0070431212440949,-2.1693004005006595,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,-0.490033669021417,-2.2980295387400806,1.0830527094435254,lose,lose
108,validation,Randy Couture,James Toney,0.0070431212440949,0.3151105964594229,0.3879433239001806,1.6947920407427854,-0.0172712135127385,1.7329461857914228,1.1341002253794747,0.0057617699926063,win,win
109,test,Mario Miranda,Demian Maia,0.0070431212440949,-0.5883115842533343,-1.9805342390677247,-0.8472071926167234,-1.776059615341257,-0.6433426245257506,0.5620785980262154,-1.071529169458313,lose,lose
110,train,Kenny Florian,Gray Maynard,0.0070431212440949,-0.023672721307861,-1.9805342390677247,0.0001258851697796,1.4881221995019178,-0.5411366541895279,-2.87005116609334,0.0057617699926063,lose,lose
111,train,Nate Diaz,Marcus Davis,-1.3474497100131326,1.5949586858024958,-0.0068029365944702,0.8474589629562826,-0.8293134296146295,0.0209961826596957,-0.0099430293270437,0.0057617699926063,win,win
112,train,Gabe Ruediger,Joe Lauzon,0.0070431212440949,-0.6635967659793974,-0.7962954575837721,-0.8472071926167234,-0.0172712135127385,-1.8187112833923087,-0.0099430293270437,0.0057617699926063,lose,lose
113,test,Nik Lentz,Andre Winner,0.0070431212440949,0.1268976421442652,2.756420886868086,0.8474589629562826,-0.0172712135127385,0.8386439453494756,-0.0099430293270437,0.0057617699926063,win,win
114,train,John Salter,Dan Miller,0.0070431212440949,-0.0613153121708925,0.7826895843948315,-1.6945402704032262,1.4881221995019178,-0.0045553099243599,0.5620785980262154,-3.226111048360151,lose,lose
115,train,Nick Osipczak,Greg Soto,0.0070431212440949,-1.5293763558291231,-1.191041718078423,0.0001258851697796,-0.0172712135127385,1.7073946932073671,-0.0099430293270437,0.0057617699926063,lose,lose
116,test,Mike Pierce,Amilcar Alves,0.0070431212440949,1.0303198228570225,1.5721821053841334,1.6947920407427854,-1.776059615341257,1.7073946932073671,0.5620785980262154,0.0057617699926063,win,win
117,test,Frank Mir,Antonio Silva,1.3615359525013224,0.3527531873224545,-0.0068029365944702,0.0001258851697796,1.4881221995019178,0.5320260343408082,-0.0099430293270437,2.1603436488944445,win,win
118,train,Michael Johnson,Edson Barboza,0.0070431212440949,0.2774680055963914,0.3879433239001806,0.0001258851697796,1.4881221995019178,-0.464482176437361,0.5620785980262154,0.0057617699926063,win,win
119,train,Sam Alvey,Cezar Ferreira,1.3615359525013224,-0.3248134482121134,-0.0068029365944702,0.0001258851697796,-0.8293134296146295,-0.7711000874460289,-0.0099430293270437,0.0057617699926063,win,win
120,validation,Adriano Martins,Rustam Khabilov,0.0070431212440949,-0.2118856756230187,1.1774358448894824,0.0001258851697796,1.4881221995019178,-0.2089672505968048,0.5620785980262154,-1.071529169458313,win,win
121,test,Iuri Alcantara,Frankie Saenz,0.0070431212440949,-0.4753838116642396,-0.4015491970891212,0.0001258851697796,1.4881221995019178,-0.6433426245257506,1.1341002253794747,0.0057617699926063,lose,lose
122,train,Sean Strickland,Santiago Ponzinibbio,0.0070431212440949,-0.2118856756230187,0.3879433239001806,0.0001258851697796,-0.0172712135127385,1.2730193192784214,0.5620785980262154,0.0057617699926063,lose,win
123,train,Jessica Andrade,Marion Reneau,1.3615359525013224,0.0139698695551705,-0.0068029365944702,-0.8472071926167234,-0.0172712135127385,-0.6433426245257506,1.1341002253794747,0.0057617699926063,lose,win
124,train,Matt Dwyer,William Macario,1.3615359525013224,0.2021828238703283,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.8477545651981957,-0.0099430293270437,0.0057617699926063,win,win
125,train,Mike de la Torre,Tiago dos Santos e Silva,1.3615359525013224,0.3527531873224545,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-2.5597045683299227,-0.5819646566803028,1.0830527094435254,win,win
126,train,Douglas Silva de Andrade,Cody Gibson,1.3615359525013224,0.3527531873224545,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.8477545651981957,-0.0099430293270437,0.0057617699926063,win,win
127,train,Ivan Jorge,Josh Shockley,0.0070431212440949,0.1268976421442652,1.1774358448894824,0.8474589629562826,-0.0172712135127385,1.2730193192784214,-0.0099430293270437,0.0057617699926063,win,win
128,train,Matt Brown,Robbie Lawler,0.0070431212440949,0.0892550512812336,-0.0068029365944702,0.0001258851697796,-1.776059615341257,0.0976506604118623,3.4221867347925112,0.0057617699926063,lose,win
129,test,Anthony Johnson,Rogerio Nogueira,1.3615359525013224,0.3151105964594229,-0.0068029365944702,0.0001258851697796,-1.776059615341257,-0.0045553099243599,-0.5819646566803028,0.0057617699926063,win,win
130,test,Dennis Bermudez,Clay Guida,0.0070431212440949,0.72917909595277,0.7826895843948315,0.8474589629562826,-0.0172712135127385,0.7108864824291977,2.850165107439252,0.0057617699926063,win,win
131,train,Bobby Green,Josh Thomson,0.0070431212440949,0.5409661416376123,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,1.0175043934378651,1.706121852732734,-1.071529169458313,win,win
132,train,Daron Cruickshank,Jorge Masvidal,1.3615359525013224,-1.1905930380618392,-0.0068029365944702,-0.8472071926167234,1.1834540518514318,-0.1067612802605825,0.5620785980262154,0.0057617699926063,lose,lose
133,validation,Kyle Kingsbury,Patrick Cummins,0.0070431212440949,-1.9058022644594383,-3.954265541540979,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.5819646566803028,3.2376345883453634,lose,lose
134,validation,Hernani Perpetuo,Tim Means,0.0070431212440949,-0.8894523111575868,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,-1.0266150132865852,-0.0099430293270437,-2.148820108909232,lose,lose
135,validation,Tiago dos Santos e Silva,Akbarh Arreola,0.0070431212440949,1.2185327771721803,-0.7962954575837721,0.0001258851697796,-1.776059615341257,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,win
136,train,Andreas Stahl,Gilbert Burns,0.0070431212440949,-0.0989579030339241,-0.7962954575837721,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
